n,alpha,T_c
32,0.62,0.35772009176484537
32,0.63,0.3610417835536121
32,0.64,0.36382326208301835
32,0.65,0.36721052853410835
32,0.66,0.37037293808573235
32,0.67,0.3731629309290191
32,0.68,0.3768150104109025
32,0.69,0.3806329618376358
32,0.7,0.3838733628255747
32,0.71,0.3868659161975895
32,0.72,0.39021790271979734
32,0.73,0.39360108984224
32,0.74,0.39645962090435033
32,0.75,0.39969558899188484
32,0.76,0.4032043900703841
32,0.77,0.40672225736234857
32,0.78,0.4099223982669105
32,0.79,0.4130875204732897
32,0.8,0.41635881103419137
32,0.81,0.42088202812492287
32,0.82,0.42452733699877554
32,0.83,0.4283672352370714
32,0.84,0.432927221017919
32,0.85,0.43741861572925006
32,0.86,0.441555841953145
32,0.87,0.44501785214508444
32,0.88,0.4488226652465879
32,0.89,0.45421647679202176
32,0.9,0.4602907685203375
32,0.91,0.4666837974364602
32,0.92,0.4744481812911159
32,0.93,0.4810126196315295
32,0.94,0.48772898569685563
32,0.95,0.4963430434891647
32,0.96,0.5064901475927724
32,0.97,0.5177758496674466
32,0.98,0.5315195606314616
32,0.99,0.5532504437720787
33,0.01,0.036410964913317335
33,0.02,0.04950719259920371
33,0.03,0.06119165461291523
33,0.04,0.07094302348162118
33,0.05,0.0823657134732047
33,0.06,0.0924550321187322
33,0.07,0.10074149215251771
33,0.08,0.10918057451384154
33,0.09,0.11677400720309468
33,0.1,0.1260507769531562
33,0.11,0.13419797846652168
33,0.12,0.14122799951227422
33,0.13,0.1474110513791149
33,0.14,0.15329875750504282
33,0.15,0.16014904787014872
33,0.16,0.1668292433031837
33,0.17,0.1724990200476952
33,0.18,0.17763843276528202
33,0.19,0.18371013764745114
33,0.2,0.1898318363061658
33,0.21,0.19502994473365762
33,0.22,0.2001622776048711
33,0.23,0.20671220570456536
33,0.24,0.21186386782065114
33,0.25,0.2164865778193616
33,0.26,0.2219509596847217
33,0.27,0.22633054183487541
33,0.28,0.230868094465249
33,0.29,0.23568780773217532
33,0.3,0.2405430572843299
33,0.31,0.2445497002206034
33,0.32,0.2484141701487261
33,0.33,0.2531877219046563
33,0.34,0.2576190451871259
33,0.35,0.262056382361244
33,0.36,0.266350849345344
33,0.37,0.27043563712068514
33,0.38,0.27525132203633595
33,0.39,0.2792530494119925
33,0.4,0.2826181661647837
33,0.41,0.2864576982667016
33,0.42,0.2901346311065853
33,0.43,0.2937720319182405
33,0.44,0.2976325658842442
33,0.45,0.3015747617556449
33,0.46,0.3050757966720144
33,0.47,0.3089419711976912
33,0.48,0.31309442708060686
33,0.49,0.31698545279289786
33,0.5,0.3206870188220424
33,0.51,0.3247009321665532
33,0.52,0.3279334009732827
33,0.53,0.33120283508144716
33,0.54,0.334679153806045
33,0.55,0.3384843337045904
33,0.56,0.3417822674315359
33,0.57,0.34524708466218523
33,0.58,0.34892241701935656
33,0.59,0.35280103773683064
33,0.6,0.3557958865937675
33,0.61,0.35925013793064864
33,0.62,0.36296485109215804
33,0.63,0.3664567755922148
33,0.64,0.36942624757895615
33,0.65,0.3721475695864574
33,0.66,0.3760507777337661
33,0.67,0.3796875839269476
33,0.68,0.38285480094224095
33,0.69,0.38595201784368227
33,0.7,0.3892315330121324
33,0.71,0.3923637223824005
33,0.72,0.3960651500929501
33,0.73,0.3993094116519755
33,0.74,0.40277052588807466
33,0.75,0.4064297026608689
33,0.76,0.41029914195060113
33,0.77,0.41363846170712343
33,0.78,0.4180575676075673
33,0.79,0.42132750459618445
33,0.8,0.4252722646455512
33,0.81,0.4291675428766763
33,0.82,0.43299983797723335
33,0.83,0.43610540279893933
33,0.84,0.4398026933615952
33,0.85,0.4441211330976439
33,0.86,0.4496293331334944
33,0.87,0.4544449582323678
33,0.88,0.459114971731726
33,0.89,0.46373668488551284
33,0.9,0.468883107066537
33,0.91,0.47521092580449675
33,0.92,0.4814850284104211
33,0.93,0.48780039119271035
33,0.94,0.49530815534315137
33,0.95,0.5028497033611091
33,0.96,0.5122368939693303
33,0.97,0.5230126773691174
33,0.98,0.5371239149798384
33,0.99,0.5609783746750854
34,0.01,0.04043410160153525
34,0.02,0.05644113651702366
34,0.03,0.07033355265150944
34,0.04,0.08172896440749768
34,0.05,0.09199541938989973
34,0.06,0.10075799945349014
34,0.07,0.11060817130853863
34,0.08,0.12029741492690224
34,0.09,0.12753305861430547
34,0.1,0.1357897048225669
34,0.11,0.14312798605052562
34,0.12,0.1499786583640893
34,0.13,0.15497253682995724
34,0.14,0.16148816909504057
34,0.15,0.1677373583343257
34,0.16,0.17466384196601173
34,0.17,0.18015412897842187
34,0.18,0.18570455363099278
34,0.19,0.19085981329904303
34,0.2,0.19751584383985893
34,0.21,0.20260163792863992
34,0.22,0.2081028922056323
34,0.23,0.2129269301814683
34,0.24,0.2182605312135546
34,0.25,0.22315908564175527
34,0.26,0.229009266660114
34,0.27,0.2344936268468159
34,0.28,0.23974231538827237
34,0.29,0.2442905435261738
34,0.3,0.24796846923969354
34,0.31,0.25300241556971353
34,0.32,0.2572405379219737
34,0.33,0.26143361795842784
34,0.34,0.2663542727431146
34,0.35,0.27068345730092563
34,0.36,0.2751105118310362
34,0.37,0.2784521775819759
34,0.38,0.2816758864499248
34,0.39,0.2860733116782208
34,0.4,0.29008716152412967
34,0.41,0.2945296359058027
34,0.42,0.2979349362540319
34,0.43,0.30125001656334865
34,0.44,0.3048739784654861
34,0.45,0.30811887633331503
34,0.46,0.31198400937396553
34,0.47,0.3156631847472787
34,0.48,0.3196544131231281
34,0.49,0.32327222669665584
34,0.5,0.32640371955321357
34,0.51,0.329921737329175
34,0.52,0.3335753877879155
34,0.53,0.337033140464982
34,0.54,0.34027478701978825
34,0.55,0.3433271320485315
34,0.56,0.346551756723925
34,0.57,0.3495900799711092
34,0.58,0.35305678648806643
34,0.59,0.35569223767795827
34,0.6,0.35898824534113666
34,0.61,0.3627424502403077
34,0.62,0.3662426042935725
34,0.63,0.3695818496261029
34,0.64,0.3731463347247943
34,0.65,0.3762555748999222
34,0.66,0.37961643753484237
34,0.67,0.38317498547685414
34,0.68,0.3865008619365885
34,0.69,0.3899945526830878
34,0.7,0.3938409763860411
34,0.71,0.39722989524841634
34,0.72,0.4008241337217735
34,0.73,0.4046145286447211
34,0.74,0.4080947835248769
34,0.75,0.41118851358507635
34,0.76,0.41462700818807874
34,0.77,0.4181260988631173
34,0.78,0.42152944788290886
34,0.79,0.4252324757038317
34,0.8,0.4288744261369955
34,0.81,0.432219769248106
34,0.82,0.4361267744279644
34,0.83,0.4401018956830369
34,0.84,0.44417177144121517
34,0.85,0.4487616558150248
34,0.86,0.4532498868891737
34,0.87,0.4581368093455685
34,0.88,0.4634712403335749
34,0.89,0.46883926647164376
34,0.9,0.4748260094195845
34,0.91,0.48118976702431826
34,0.92,0.4875535211582042
34,0.93,0.4937574521773393
34,0.94,0.501342117282698
34,0.95,0.5102174640926023
34,0.96,0.5179739039506619
34,0.97,0.5275242331010402
34,0.98,0.5427986884813766
34,0.99,0.5705543886837966
35,0.01,0.04336393469908771
35,0.02,0.05739916549079039
35,0.03,0.07152602660532953
35,0.04,0.08389171461457481
35,0.05,0.09323124824009534
35,0.06,0.1032389988623052
35,0.07,0.11109189645309309
35,0.08,0.11968175586721132
35,0.09,0.12869973834502094
35,0.1,0.13722343046155228
35,0.11,0.14355866341969176
35,0.12,0.15087957939356414
35,0.13,0.15766477819169586
35,0.14,0.16429443024329884
35,0.15,0.1712610997576299
35,0.16,0.177524715498262
35,0.17,0.18432382347174844
35,0.18,0.18940114309098058
35,0.19,0.19552135198345275
35,0.2,0.20124927803247075
35,0.21,0.20712076203145405
35,0.22,0.2129911829158215
35,0.23,0.21816200595766702
35,0.24,0.22397296047142126
35,0.25,0.22921132742414435
35,0.26,0.23453954865495033
35,0.27,0.23871807889895033
35,0.28,0.243556011455493
35,0.29,0.2473406772581012
35,0.3,0.25205104651024673
35,0.31,0.2570607704854376
35,0.32,0.261549388385205
35,0.33,0.26530647220578896
35,0.34,0.26942080566155424
35,0.35,0.2732215767519719
35,0.36,0.2776675241239602
35,0.37,0.28193040175331946
35,0.38,0.2861665063880658
35,0.39,0.2896232046327401
35,0.4,0.2937544648267815
35,0.41,0.2971977397578748
35,0.42,0.3007296165069077
35,0.43,0.3045516972183906
35,0.44,0.3088194838258381
35,0.45,0.31263497467576684
35,0.46,0.31621522378061245
35,0.47,0.3197151895480442
35,0.48,0.32332920634741014
35,0.49,0.326407338841547
35,0.5,0.330016719395242
35,0.51,0.33336778019948576
35,0.52,0.3367084869516807
35,0.53,0.34113137383707887
35,0.54,0.34495470027845665
35,0.55,0.3479838038089457
35,0.56,0.3517865226014566
35,0.57,0.3550912168612318
35,0.58,0.3582239940312368
35,0.59,0.3621335582327789
35,0.6,0.36503775911174086
35,0.61,0.3685831908721213
35,0.62,0.3722172328260022
35,0.63,0.3760076199498518
35,0.64,0.37955741499744167
35,0.65,0.38294284197141387
35,0.66,0.3860785728432598
35,0.67,0.38911502774631423
35,0.68,0.39273165146079
35,0.69,0.39593454885689294
35,0.7,0.399125012277537
35,0.71,0.4030520742953543
35,0.72,0.40640978116455295
35,0.73,0.40994179273126236
35,0.74,0.41354559458113394
35,0.75,0.416803612078432
35,0.76,0.420328904328533
35,0.77,0.4238003877407213
35,0.78,0.42781234756993897
35,0.79,0.4315287828107482
35,0.8,0.4352598063031557
35,0.81,0.4391247785252707
35,0.82,0.4430232486834086
35,0.83,0.4469526601750493
35,0.84,0.4515130404975387
35,0.85,0.455967236004216
35,0.86,0.4609305040613089
35,0.87,0.4665836950151953
35,0.88,0.4715827815241446
35,0.89,0.47677480738923683
35,0.9,0.4828845825416453
35,0.91,0.48899390772389245
35,0.92,0.49397061819913457
35,0.93,0.5011559176906915
35,0.94,0.5091433656906859
35,0.95,0.5175468856685091
35,0.96,0.5284650348208081
35,0.97,0.5387900330291234
35,0.98,0.5543239417798684
35,0.99,0.5742991867737202
36,0.01,0.04361517755574542
36,0.02,0.058241507959870945
36,0.03,0.06995338595464924
36,0.04,0.08007609462676347
36,0.05,0.0897914730526985
36,0.06,0.09924484284197263
36,0.07,0.10830793468428354
36,0.08,0.11659301403270655
36,0.09,0.12569266296428533
36,0.1,0.1348847553271728
36,0.11,0.1418868521405665
36,0.12,0.14941402130537454
36,0.13,0.15737482551887377
36,0.14,0.16311746529973334
36,0.15,0.16962611311371095
36,0.16,0.17506594112854174
36,0.17,0.18210964625953288
36,0.18,0.18827262951355883
36,0.19,0.1958034096906671
36,0.2,0.2016470843317682
36,0.21,0.2071700828756519
36,0.22,0.2126300184702066
36,0.23,0.21820044178923556
36,0.24,0.22352251037573231
36,0.25,0.2284714422365968
36,0.26,0.23314065775488024
36,0.27,0.2380286304367607
36,0.28,0.2424545125740257
36,0.29,0.2470827779349026
36,0.3,0.251475598264833
36,0.31,0.2561374149947989
36,0.32,0.26085024655999467
36,0.33,0.2654555266660986
36,0.34,0.26974129318022
36,0.35,0.27396461564248825
36,0.36,0.2785128414202987
36,0.37,0.28276106842420995
36,0.38,0.2873448384351445
36,0.39,0.2911450629382323
36,0.4,0.2961381757729378
36,0.41,0.3009179395502821
36,0.42,0.30521553870917006
36,0.43,0.30935148923721806
36,0.44,0.3128134999363805
36,0.45,0.3166735895852489
36,0.46,0.3205081932391077
36,0.47,0.32509770902035356
36,0.48,0.3289346763610665
36,0.49,0.3325056167918243
36,0.5,0.33601915478442734
36,0.51,0.34050364566224356
36,0.52,0.34396941036866385
36,0.53,0.3472524169426304
36,0.54,0.35065468744498296
36,0.55,0.3547750470506226
36,0.56,0.3583512631207568
36,0.57,0.36211490797109164
36,0.58,0.36507171228759444
36,0.59,0.36875984464418426
36,0.6,0.37220253600863007
36,0.61,0.376407495946149
36,0.62,0.3796939177231175
36,0.63,0.38311805391675297
36,0.64,0.38725763883911535
36,0.65,0.39061815553983603
36,0.66,0.3939615901271232
36,0.67,0.3970785191043373
36,0.68,0.4009038043082333
36,0.69,0.4045339531514324
36,0.7,0.4078998215878131
36,0.71,0.4109863520158449
36,0.72,0.41459842542215175
36,0.73,0.41803242095019577
36,0.74,0.42085138738394395
36,0.75,0.4248302517500612
36,0.76,0.4280514332217471
36,0.77,0.4315845585680729
36,0.78,0.43553664185063373
36,0.79,0.43937150243982237
36,0.8,0.443091989418482
36,0.81,0.44731780104222435
36,0.82,0.45166886590003574
36,0.83,0.4560880570280096
36,0.84,0.4610678660229049
36,0.85,0.46542981169000436
36,0.86,0.46980808171121413
36,0.87,0.4753237193554728
36,0.88,0.4805377832429903
36,0.89,0.48702014676101424
36,0.9,0.4923817641597739
36,0.91,0.49772944462824364
36,0.92,0.5047151028053767
36,0.93,0.5126359336353031
36,0.94,0.520096405997892
36,0.95,0.5286734260001943
36,0.96,0.5378145066113239
36,0.97,0.5477094685525306
36,0.98,0.5640733785257714
36,0.99,0.5829229924199372
37,0.01,0.040105043763410425
37,0.02,0.056591990713769975
37,0.03,0.07053065167393666
37,0.04,0.08184454393781396
37,0.05,0.09396621761928463
37,0.06,0.1041637663277186
37,0.07,0.11301292821583776
37,0.08,0.12198929692143706
37,0.09,0.13149854132246128
37,0.1,0.14033654640362636
37,0.11,0.14834427117093932
37,0.12,0.15502334693577735
37,0.13,0.1614393764530597
37,0.14,0.1680629955455799
37,0.15,0.17441288921113815
37,0.16,0.17988986062575796
37,0.17,0.18650802727185056
37,0.18,0.19290748739037822
37,0.19,0.19906905632008592
37,0.2,0.20408066980708656
37,0.21,0.2100038338704909
37,0.22,0.21575077150669725
37,0.23,0.22092113190141807
37,0.24,0.22607392129551968
37,0.25,0.23198360850364444
37,0.26,0.23797680106516966
37,0.27,0.24297645064474424
37,0.28,0.2479970461338143
37,0.29,0.2529085725209327
37,0.3,0.2574625680515732
37,0.31,0.2613157958069347
37,0.32,0.2668712976516082
37,0.33,0.27074855650654717
37,0.34,0.2753237392786927
37,0.35,0.279751048839853
37,0.36,0.28399233354062525
37,0.37,0.28801355978805365
37,0.38,0.2924515018772118
37,0.39,0.29647287994329463
37,0.4,0.3009820347616964
37,0.41,0.3060664778210647
37,0.42,0.30954300431277876
37,0.43,0.3131292453702816
37,0.44,0.3167156695824575
37,0.45,0.32091885411445925
37,0.46,0.3245127463753387
37,0.47,0.3282530886245517
37,0.48,0.33248012608119953
37,0.49,0.33605387966736816
37,0.5,0.33945797090479524
37,0.51,0.343224696336532
37,0.52,0.3466038472749216
37,0.53,0.3506697643021559
37,0.54,0.35430773261051823
37,0.55,0.35751281155222103
37,0.56,0.3612482642974841
37,0.57,0.36437894789507486
37,0.58,0.3676164514940671
37,0.59,0.37085190057919687
37,0.6,0.37468761380894006
37,0.61,0.37819087949110725
37,0.62,0.38160325319439875
37,0.63,0.3848241128332932
37,0.64,0.3881020410542702
37,0.65,0.39223590586802315
37,0.66,0.39683669186108156
37,0.67,0.40042182210893035
37,0.68,0.4046175697955315
37,0.69,0.4086454888092465
37,0.7,0.41240034787138335
37,0.71,0.4165871144505554
37,0.72,0.4204257698318887
37,0.73,0.42411527548067557
37,0.74,0.4274768697767065
37,0.75,0.43184062916353316
37,0.76,0.43520318933033403
37,0.77,0.43867135588887
37,0.78,0.4426853129984282
37,0.79,0.4470227881568456
37,0.8,0.45164529110505225
37,0.81,0.45580044325923597
37,0.82,0.4601873700739661
37,0.83,0.4638522705150874
37,0.84,0.4681600255864379
37,0.85,0.4723985091974029
37,0.86,0.4780280398356698
37,0.87,0.48352184418368194
37,0.88,0.48898549492454263
37,0.89,0.49385890705844004
37,0.9,0.4996964918233382
37,0.91,0.5059886837414046
37,0.92,0.511940743161758
37,0.93,0.518947766596076
37,0.94,0.5270822561151716
37,0.95,0.5360841280741547
37,0.96,0.5465846278375698
37,0.97,0.557111777071847
37,0.98,0.5693358050950134
37,0.99,0.5900970378719494
38,0.01,0.04027799380607486
38,0.02,0.058760618590731555
38,0.03,0.0719602737069851
38,0.04,0.08521388473731023
38,0.05,0.09397700157476307
38,0.06,0.10542710378374993
38,0.07,0.1144574881058797
38,0.08,0.12226406338521727
38,0.09,0.13266646696959306
38,0.1,0.14069118844499862
38,0.11,0.14785170851262533
38,0.12,0.15595904857388185
38,0.13,0.1635959853961361
38,0.14,0.170632547064205
38,0.15,0.17726424117065862
38,0.16,0.1836802597967909
38,0.17,0.1909491301585888
38,0.18,0.1974258124958603
38,0.19,0.20390194935677813
38,0.2,0.21004432774675008
38,0.21,0.21635897034059753
38,0.22,0.22235660795651058
38,0.23,0.22869970068037337
38,0.24,0.2341180557389902
38,0.25,0.23903547328947028
38,0.26,0.2435079009098232
38,0.27,0.24800507979252884
38,0.28,0.25287573253661577
38,0.29,0.25765258209190955
38,0.3,0.2626283139990293
38,0.31,0.2671630678656196
38,0.32,0.27169239964848624
38,0.33,0.27652225598519425
38,0.34,0.2809249628436966
38,0.35,0.2860105371377058
38,0.36,0.2908601492052486
38,0.37,0.29572431823247497
38,0.38,0.29990581411177236
38,0.39,0.30447931148399826
38,0.4,0.30937649910046583
38,0.41,0.313275120858588
38,0.42,0.3172668881475008
38,0.43,0.3211900371011079
38,0.44,0.32603518567798245
38,0.45,0.3302541245845054
38,0.46,0.3343521659116146
38,0.47,0.3385603708233071
38,0.48,0.3422968348195472
38,0.49,0.3461006143906007
38,0.5,0.3497022291967332
38,0.51,0.35348371178562826
38,0.52,0.3575382658835052
38,0.53,0.3607376426748631
38,0.54,0.36467336538801287
38,0.55,0.36796999424694193
38,0.56,0.3715592187653435
38,0.57,0.3750682829876597
38,0.58,0.3784916353574155
38,0.59,0.38195575105264273
38,0.6,0.38584347191935314
38,0.61,0.38963429124116283
38,0.62,0.39272792878239016
38,0.63,0.3965402982529966
38,0.64,0.40022318203583646
38,0.65,0.40324515678800144
38,0.66,0.40655873277586513
38,0.67,0.4102563949093757
38,0.68,0.4138744138496698
38,0.69,0.41783594751587994
38,0.7,0.4206525017359955
38,0.71,0.4250548801645316
38,0.72,0.4289603933104241
38,0.73,0.4320615369769179
38,0.74,0.4361877396876862
38,0.75,0.43946110892074464
38,0.76,0.4426516357297801
38,0.77,0.44665352620087867
38,0.78,0.45051771450508327
38,0.79,0.4549724286843197
38,0.8,0.45888740470618483
38,0.81,0.46336918520498177
38,0.82,0.4680483981056052
38,0.83,0.4724929228423915
38,0.84,0.4768656547744303
38,0.85,0.48113272523713263
38,0.86,0.48655889465716834
38,0.87,0.4930176597470709
38,0.88,0.49853044044531136
38,0.89,0.5042103650818569
38,0.9,0.5104537874316661
38,0.91,0.5159161350572892
38,0.92,0.5236754680753204
38,0.93,0.5302445744171557
38,0.94,0.5388951086230069
38,0.95,0.5466152049898105
38,0.96,0.5560072157502748
38,0.97,0.5672080596364405
38,0.98,0.5811249145595198
38,0.99,0.6025325497426793
39,0.01,0.04082023197277447
39,0.02,0.057416568066507995
39,0.03,0.0702827384181638
39,0.04,0.08281445614580601
39,0.05,0.09421622870531929
39,0.06,0.10625202952922327
39,0.07,0.11614880704412235
39,0.08,0.1256808261542856
39,0.09,0.13462006779402833
39,0.1,0.14347760394804585
39,0.11,0.1507429679141397
39,0.12,0.15863102289593506
39,0.13,0.16490713728933648
39,0.14,0.1717626808982108
39,0.15,0.1780838264106465
39,0.16,0.18416100401790894
39,0.17,0.19076896298018695
39,0.18,0.1970457554968487
39,0.19,0.2025185133444065
39,0.2,0.20934186286545362
39,0.21,0.21569976581459002
39,0.22,0.22211826768235396
39,0.23,0.22790619742540222
39,0.24,0.23435897208046091
39,0.25,0.239070772775749
39,0.26,0.24458029138311074
39,0.27,0.24908109784887444
39,0.28,0.254376981816129
39,0.29,0.25996213604595403
39,0.3,0.2648792814049357
39,0.31,0.26883320406553607
39,0.32,0.27387236632470363
39,0.33,0.27885894631638486
39,0.34,0.28350191211324083
39,0.35,0.2880658721587752
39,0.36,0.29282554255805815
39,0.37,0.29740599817613633
39,0.38,0.30168576880016773
39,0.39,0.30561105739312067
39,0.4,0.31005339693403516
39,0.41,0.31447396794974924
39,0.42,0.3183726426523133
39,0.43,0.3226433779259809
39,0.44,0.32669134265250277
39,0.45,0.33132180230125113
39,0.46,0.335805102420071
39,0.47,0.3400245696275246
39,0.48,0.34358661994020595
39,0.49,0.347561055259755
39,0.5,0.35225337434042936
39,0.51,0.3562409019442861
39,0.52,0.3597380446566423
39,0.53,0.3633511902165332
39,0.54,0.3674802977059377
39,0.55,0.37148118566556115
39,0.56,0.37583472432646076
39,0.57,0.37926384006049124
39,0.58,0.3831034278708612
39,0.59,0.3871127189838532
39,0.6,0.39053867834789346
39,0.61,0.3946990977240314
39,0.62,0.3980896549556861
39,0.63,0.4019788723705238
39,0.64,0.40567378662981546
39,0.65,0.4092845169036517
39,0.66,0.4128185574559541
39,0.67,0.4161628809910357
39,0.68,0.42051075001336763
39,0.69,0.4239475963644425
39,0.7,0.4278474800309025
39,0.71,0.4317988435638364
39,0.72,0.43600970738400435
39,0.73,0.4398950943025962
39,0.74,0.4436238187724424
39,0.75,0.44734081111491475
39,0.76,0.45107156596291453
39,0.77,0.45551917000373127
